ReactionID,MinFlux,MaxFlux,Compartment
MAR06420,0,0.068970861,"Valine, leucine, and isoleucine metabolism"
MAR06421,0,0.037879256,"Valine, leucine, and isoleucine metabolism"
MAR06422,0,0.037879256,"Valine, leucine, and isoleucine metabolism"
MAR03765,0,0.037879256,"Valine, leucine, and isoleucine metabolism"
MAR08787,0,1.628557387,"Valine, leucine, and isoleucine metabolism"
MAR04242,0,0.062242579,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR04243,0,0.062242579,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06707,0,0.0154941,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06713,0,0.0154941,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06714,0,0.0154941,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06716,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06717,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06718,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06719,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06725,0,1.082710935,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06730,-1.09E-19,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06731,-1.09E-19,0.01,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06734,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06736,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06741,-1.09E-19,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06743,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06745,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06746,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06747,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06748,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06749,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06750,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06751,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06752,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06753,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06754,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06755,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06756,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06758,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06760,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06761,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06762,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06763,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06764,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06766,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06767,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06768,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06787,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06789,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06790,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06791,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06808,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06811,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06813,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06817,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06826,-2.18E-19,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06829,0,0.407139817,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06831,0,0.407139817,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06834,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06841,2.06E-19,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06849,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06854,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR06883,0,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
MAR03875,0.006804,0.414322409,Cysteine and methionine metabolism
MAR03877,0,0.414322409,Cysteine and methionine metabolism
MAR03912,0,0.02730394,Cysteine and methionine metabolism
MAR03917,0.000889665,0.414322286,Cysteine and methionine metabolism
MAR03920,0,0,Cysteine and methionine metabolism
MAR03928,0,0.027303923,Cysteine and methionine metabolism
MAR03995,0,0.020610737,Cysteine and methionine metabolism
MAR04189,0,0.018764268,Cysteine and methionine metabolism
MAR05385,0,0.021155117,Cysteine and methionine metabolism
MAR05386,0,0.021155117,Cysteine and methionine metabolism
MAR05387,0,0.021155117,Cysteine and methionine metabolism
MAR05389,0,0.021155117,Cysteine and methionine metabolism
MAR06515,0,0,Cysteine and methionine metabolism
MAR06518,0,0,Cysteine and methionine metabolism
MAR06519,0,0,Cysteine and methionine metabolism
MAR06520,0,0,Cysteine and methionine metabolism
MAR08066,0,0,Cysteine and methionine metabolism
MAR08067,0,0,Cysteine and methionine metabolism
MAR08068,0,0,Cysteine and methionine metabolism
MAR08069,0,0,Cysteine and methionine metabolism
MAR08641,0.000972,0.001080644,Cysteine and methionine metabolism
MAR03868,0,0.058695216,Glutathione metabolism
MAR03869,0,0.046362663,Glutathione metabolism
MAR03933,-1000,1000,Glutathione metabolism
MAR03937,0,0,Glutathione metabolism
MAR04116,0,0.058696245,Glutathione metabolism
MAR04120,0,0,Glutathione metabolism
MAR04121,0,0.046362663,Glutathione metabolism
MAR04324,0,0,Glutathione metabolism
MAR04328,0,0,Glutathione metabolism
MAR04329,0,0,Glutathione metabolism
MAR04708,0,0,Glutathione metabolism
MAR08769,0,0,Glutathione metabolism
MAR08770,0,0,Glutathione metabolism
MAR04078,0,0.017855394,Beta-alanine metabolism
MAR04079,0,0.017855394,Beta-alanine metabolism
MAR04425,0,0.814278696,Beta-alanine metabolism
MAR04427,0,0.814278696,Beta-alanine metabolism
MAR04689,0,0.012483246,Beta-alanine metabolism
MAR04735,0,0.047104635,Beta-alanine metabolism
MAR07991,0,0.058695276,Beta-alanine metabolism
MAR07993,0,0.017855412,Beta-alanine metabolism
MAR07128,0,0,Metabolism of other amino acids
MAR07129,0,0,Metabolism of other amino acids
MAR07130,0,0,Metabolism of other amino acids
MAR07131,0,0,Metabolism of other amino acids
MAR07133,0,0,Metabolism of other amino acids
MAR07140,0,0,Metabolism of other amino acids
MAR07141,0,0,Metabolism of other amino acids
MAR03748,0,0,"Valine, leucine, and isoleucine metabolism"
MAR03751,0,1000,"Valine, leucine, and isoleucine metabolism"
MAR03753,0,0.007168303,"Valine, leucine, and isoleucine metabolism"
MAR03755,0,0.007168303,"Valine, leucine, and isoleucine metabolism"
MAR03759,0,0.036587158,"Valine, leucine, and isoleucine metabolism"
MAR03763,0,0.036587158,"Valine, leucine, and isoleucine metabolism"
MAR03767,0,0.037879254,"Valine, leucine, and isoleucine metabolism"
MAR03769,-1000,1000,"Valine, leucine, and isoleucine metabolism"
MAR03773,0,0.037879254,"Valine, leucine, and isoleucine metabolism"
MAR03775,0,0.037879254,"Valine, leucine, and isoleucine metabolism"
MAR03780,0,0.068970861,"Valine, leucine, and isoleucine metabolism"
MAR03783,-1000,1000,"Valine, leucine, and isoleucine metabolism"
MAR03785,0,0.068970861,"Valine, leucine, and isoleucine metabolism"
MAR03796,-1000,1000,"Valine, leucine, and isoleucine metabolism"
MAR03823,0,0.068970861,"Valine, leucine, and isoleucine metabolism"
MAR06416,0,0,"Valine, leucine, and isoleucine metabolism"
MAR03988,0,0,Amino sugar and nucleotide sugar metabolism
MAR04124,0,5.40E-05,Amino sugar and nucleotide sugar metabolism
MAR04158,0,1.121308106,Amino sugar and nucleotide sugar metabolism
MAR04159,-1.022286248,0,Amino sugar and nucleotide sugar metabolism
MAR04299,0,1.51817567,Amino sugar and nucleotide sugar metabolism
MAR04300,0,1.025011795,Amino sugar and nucleotide sugar metabolism
MAR04494,0,0.01,Amino sugar and nucleotide sugar metabolism
MAR04524,0,1.348591716,Amino sugar and nucleotide sugar metabolism
MAR04525,0,0,Amino sugar and nucleotide sugar metabolism
MAR04526,0,0.814278694,Amino sugar and nucleotide sugar metabolism
MAR04527,-0.084085263,1.348591716,Amino sugar and nucleotide sugar metabolism
MAR04528,0,0.407139347,Amino sugar and nucleotide sugar metabolism
MAR04529,0,0.407139347,Amino sugar and nucleotide sugar metabolism
MAR04530,0,0.407139347,Amino sugar and nucleotide sugar metabolism
MAR04532,0,0,Amino sugar and nucleotide sugar metabolism
MAR04536,0,0,Amino sugar and nucleotide sugar metabolism
MAR04628,0,1.532831099,Amino sugar and nucleotide sugar metabolism
MAR04629,0,1.89903615,Amino sugar and nucleotide sugar metabolism
MAR04631,0,1.121299289,Amino sugar and nucleotide sugar metabolism
MAR08371,0,0,Amino sugar and nucleotide sugar metabolism
MAR08373,-1.000813871,0.117719369,Amino sugar and nucleotide sugar metabolism
MAR08377,0,1.094124139,Amino sugar and nucleotide sugar metabolism
MAR05130,0.020412,0.025673945,Aminoacyl-tRNA biosynthesis
MAR05131,0.059292,0.073762348,Aminoacyl-tRNA biosynthesis
MAR05132,0.03888,0.050719376,Aminoacyl-tRNA biosynthesis
MAR05133,0.00972,0.014813508,Aminoacyl-tRNA biosynthesis
MAR05134,0.02916,0.03968389,Aminoacyl-tRNA biosynthesis
MAR05135,0.005832,0.008462972,Aminoacyl-tRNA biosynthesis
MAR05136,0.025272,0.034493308,Aminoacyl-tRNA biosynthesis
MAR05137,0.04374,0.05829996,Aminoacyl-tRNA biosynthesis
MAR05138,0.037908,0.047631969,Aminoacyl-tRNA biosynthesis
MAR05139,0.015552,0.018463992,Aminoacyl-tRNA biosynthesis
MAR05140,0.005832,0.011093945,Aminoacyl-tRNA biosynthesis
MAR05141,0.075816,0.102125724,Aminoacyl-tRNA biosynthesis
MAR05142,0.034992,0.045669304,Aminoacyl-tRNA biosynthesis
MAR05143,0.017496,0.024073431,Aminoacyl-tRNA biosynthesis
MAR05145,0.017496,0.021442459,Aminoacyl-tRNA biosynthesis
MAR05146,0.034992,0.046831376,Aminoacyl-tRNA biosynthesis
MAR05147,0.039852,0.05037589,Aminoacyl-tRNA biosynthesis
MAR05148,0.021384,0.029276917,Aminoacyl-tRNA biosynthesis
MAR05149,0.007776,0.01020266,Aminoacyl-tRNA biosynthesis
MAR05150,0.03402,0.048490349,Aminoacyl-tRNA biosynthesis
MAR07171,0,0,O-glycan metabolism
MAR07174,0,0.027563982,O-glycan metabolism
MAR07175,0,0.027563982,O-glycan metabolism
MAR07180,0,0,O-glycan metabolism
MAR07181,0,0,O-glycan metabolism
MAR07436,0,0.232684523,O-glycan metabolism
MAR07438,0,0.029565603,O-glycan metabolism
MAR07440,0,0.029565603,O-glycan metabolism
MAR08257,0,0.232682592,O-glycan metabolism
MAR01532,0,0,N-glycan metabolism
MAR07254,0,0,N-glycan metabolism
MAR07261,0,0.051832134,N-glycan metabolism
MAR07263,0,0.051832134,N-glycan metabolism
MAR07264,0,0.027577521,N-glycan metabolism
MAR07265,0,0.027577521,N-glycan metabolism
MAR07266,0,0.027577521,N-glycan metabolism
MAR07267,0,0.027577521,N-glycan metabolism
MAR07268,0,0.027577521,N-glycan metabolism
MAR07269,0,0.027577521,N-glycan metabolism
MAR07270,0,0.027577521,N-glycan metabolism
MAR07271,0,0.110310084,N-glycan metabolism
MAR07274,0,0.027577521,N-glycan metabolism
MAR07275,0,0.027577521,N-glycan metabolism
MAR07276,0,0.027577521,N-glycan metabolism
MAR07277,0,0.027577521,N-glycan metabolism
MAR07278,0,0.048647449,N-glycan metabolism
MAR07279,0,0.027577521,N-glycan metabolism
MAR07280,0,0.027577521,N-glycan metabolism
MAR07281,0,0.027577521,N-glycan metabolism
MAR07285,0,0.027577521,N-glycan metabolism
MAR07286,0,0.027577521,N-glycan metabolism
MAR07287,0,0.027577521,N-glycan metabolism
MAR07288,0,0.020388339,N-glycan metabolism
MAR07289,0,0.027577583,N-glycan metabolism
MAR07290,0,0.027577583,N-glycan metabolism
MAR07291,0,0.020388339,N-glycan metabolism
MAR07293,0,0.020388339,N-glycan metabolism
MAR07300,0,0.020388339,Transport reactions
MAR07308,0,0.027577521,N-glycan metabolism
MAR07309,0,0.027577521,N-glycan metabolism
MAR07310,0,0.027577521,N-glycan metabolism
MAR07311,0,0.020388339,N-glycan metabolism
MAR07312,0,0.020388339,N-glycan metabolism
MAR07313,0,0.027577521,N-glycan metabolism
MAR07314,0,0.027577521,N-glycan metabolism
MAR07315,0,0.027577521,N-glycan metabolism
MAR07316,0,0.020388339,N-glycan metabolism
MAR07317,0,0.027577521,N-glycan metabolism
MAR07318,0,0.027577521,N-glycan metabolism
MAR07319,0,0.027577521,N-glycan metabolism
MAR07320,0,0.027577521,N-glycan metabolism
MAR07321,0,0.027577521,N-glycan metabolism
MAR07322,0,0.027577521,N-glycan metabolism
MAR07323,0,0.027577521,N-glycan metabolism
MAR07324,0,0.027577521,N-glycan metabolism
MAR07325,0,0.027577521,N-glycan metabolism
MAR07327,0,0,N-glycan metabolism
MAR07332,0,0.026444846,N-glycan metabolism
MAR07333,0,0.026444846,N-glycan metabolism
MAR07334,0,0.026444846,N-glycan metabolism
MAR07428,0,0.027577521,N-glycan metabolism
MAR07574,0,0.026444846,N-glycan metabolism
MAR07575,0,0.026444846,N-glycan metabolism
MAR07576,0,0.026444846,N-glycan metabolism
MAR07577,0,0.026444846,N-glycan metabolism
MAR07578,0,0.026444846,N-glycan metabolism
MAR07580,0,0.026444846,N-glycan metabolism
MAR07582,0,0.026217506,N-glycan metabolism
MAR07585,0,0.027577583,N-glycan metabolism
MAR07586,0,0.027577583,N-glycan metabolism
MAR07587,0,0.027577583,N-glycan metabolism
MAR08691,0,0.027577583,N-glycan metabolism
MAR08693,0,0,N-glycan metabolism
MAR05151,0,0,Protein assembly
MAR05155,0,0.001315474,Protein assembly
MAR05156,0,0,Protein assembly
MAR05157,0,0,Protein assembly
MAR05164,0,0,Protein assembly
MAR05165,0,0,Protein assembly
MAR05166,0.000972,0.001457328,Protein assembly
MAR05169,0,0.000463042,Protein assembly
MAR05171,0.000972,0.001080643,Protein assembly
MAR07617,0,0.814278694,Protein modification
MAR07618,0,0.814278694,Protein modification
MAR09735,0,0.386274046,Protein modification
MAR07621,0,0.416382668,Protein modification
MAR07622,0,0.386277036,Protein modification
MAR07624,0,0.407143752,Protein modification
MAR07626,0,0.407143752,Protein modification
MAR05267,0,0,Protein degradation
MAR05274,0.002066569,0.002889124,Protein degradation
MAR05282,0,0,Protein degradation
MAR05284,0,0.000485328,Protein degradation
MAR05288,0,0,Protein degradation
MAR05407,0,1.832926161,Miscellaneous
MAR03866,0,0.027303907,Sulfur metabolism
MAR03915,0,0.407139347,Sulfur metabolism
MAR04084,0,0.407139347,Sulfur metabolism
MAR04187,0,0.814278694,Sulfur metabolism
MAR08662,-1000,1000,C5-branched dibasic acid metabolism
MAR08663,-1000,1000,C5-branched dibasic acid metabolism
MAR08667,-1000,1000,C5-branched dibasic acid metabolism
MAR08668,-1000,1000,C5-branched dibasic acid metabolism
MAR00710,0,0.838634532,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03787,0,0.531652414,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03957,0,0.838691478,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03958,0,0.838691478,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04111,0,0.838691478,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04112,0,0.838691478,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04113,0,0.007169276,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04139,0,1.532935366,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04141,-1.488293727,1.680608657,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04145,-1.532831099,0,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04147,-999.9260628,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04149,0,0.814278694,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04152,-1000,999.9260628,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04209,0,0.07914137,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04408,-4.886680181,997.0874321,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04410,-997.1394079,4.839354684,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04454,-1000,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04456,-1000,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04458,-1000,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04585,-0.838634532,0,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04586,-1000,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04587,-0.007168296,0,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04588,-1000,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04589,-1000,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR04652,-999.9280068,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR05294,0,1.532834746,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR05297,0,0.079139975,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR06411,0,0.079139975,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR06413,0,0.079139975,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR06414,0,0.079139975,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08743,-1000,1000,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08772,0,0.010053982,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08773,0,0.010053982,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08775,0,0.010053982,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08777,0,0.353112923,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08778,0,0.353112923,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR08780,0,0.358112923,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR03975,0,0.094801489,Oxidative phosphorylation
MAR03977,0,0.814291977,Oxidative phosphorylation
MAR03979,0,0.415581049,Oxidative phosphorylation
MAR06911,-1000,1000,Oxidative phosphorylation
MAR06912,0.835808747,2.949802805,Oxidative phosphorylation
MAR06914,0,0.205667206,Oxidative phosphorylation
MAR06916,4.5,4.856946693,Oxidative phosphorylation
MAR06918,1.243665064,1.428473347,Oxidative phosphorylation
MAR06921,1.5,1.606404915,Oxidative phosphorylation
MAR03960,0.485971701,0.505,ROS detoxification
MAR03980,0,0.325211778,ROS detoxification
MAR03982,0,0.040174936,ROS detoxification
MAR08410,0.005,0.007142367,ROS detoxification
MAR00188,-0.814373324,0.191788988,Fatty acid activation (cytosolic)
MAR00192,-0.814373324,0.041681711,Fatty acid activation (cytosolic)
MAR00196,-0.814363216,0.178984015,Fatty acid activation (cytosolic)
MAR00200,-0.026964033,0.814291824,Fatty acid activation (cytosolic)
