"","ReactionID","Flux","ReactionName","Subsystem","Equation"
"187","MAR04451",0.518267481989121,"GSNKm","Purine metabolism","ADP[m] + GMP[m] + H+[m] => ATP[m] + guanosine[m]"
"188","MAR04452",-1.51826748198912,"GUAPRT","Purine metabolism","GMP[c] + PPi[c] <=> guanine[c] + PRPP[c]"
"189","MAR04453",0,"r0301","Purine metabolism","ATP[c] + NH3[c] + xanthosine-5-phosphate[c] => AMP[c] + GMP[c] + H+[c] + PPi[c]"
"190","MAR04480",0,"r0345","Purine metabolism","ADP[c] + dADP[c] <=> ATP[c] + dAMP[c]"
"191","MAR04481",0,"ADA","Purine metabolism","adenosine[c] + H2O[c] => inosine[c] + NH3[c]"
"192","MAR04482",0,"ADAe","Purine metabolism","adenosine[s] + H2O[s] => inosine[s] + NH3[s]"
"193","MAR04486",0,"r0354","Purine metabolism","glucose[c] + ITP[c] => glucose-6-phosphate[c] + H+[c] + IDP[c]"
"194","MAR04487",0,"r0355","Purine metabolism","dATP[c] + glucose[c] => dADP[c] + glucose-6-phosphate[c] + H+[c]"
"195","MAR04488",0,"r0357","Purine metabolism","fructose[c] + ITP[c] => fructose-6-phosphate[c] + H+[c] + IDP[c]"
"196","MAR04489",0,"r0358","Purine metabolism","dATP[c] + fructose[c] => dADP[c] + fructose-6-phosphate[c] + H+[c]"
"197","MAR04492",0,"r0360","Purine metabolism","ITP[c] + mannose[c] => H+[c] + IDP[c] + mannose-6-phosphate[c]"
"198","MAR04493",0,"r0361","Purine metabolism","dATP[c] + mannose[c] => dADP[c] + H+[c] + mannose-6-phosphate[c]"
"199","MAR04495",0,"r0363","Purine metabolism","glucosamine[c] + ITP[c] => glucosamine-6-phosphate[c] + H+[c] + IDP[c]"
"200","MAR04496",0,"r0364","Purine metabolism","dATP[c] + glucosamine[c] => dADP[c] + glucosamine-6-phosphate[c] + H+[c]"
"201","MAR04518",0,"GUAD","Purine metabolism","guanine[c] + H2O[c] => NH3[c] + xanthine[c]"
"202","MAR04519",0,"r0394","Purine metabolism","H2O[c] + hypoxanthine[c] + NAD+[c] => H+[c] + NADH[c] + xanthine[c]"
"203","MAR04520",0,"r0395","Purine metabolism","H2O[c] + hypoxanthine[c] + O2[c] => H2O2[c] + xanthine[c]"
"204","MAR04573",0,"r0413","Purine metabolism","dGDP[c] + H+[c] + PEP[c] => dGTP[c] + pyruvate[c]"
"205","MAR04574",0,"PUNP5","Purine metabolism","inosine[c] + Pi[c] <=> hypoxanthine[c] + ribose-1-phosphate[c]"
"206","MAR04600",0,"r0456","Purine metabolism","ATP[c] + deoxyguanosine[c] => ADP[c] + dGMP[c] + H+[c]"
"207","MAR04602",0,"NTD8","Purine metabolism","dGMP[c] + H2O[c] => deoxyguanosine[c] + Pi[c]"
"208","MAR04603",-1,"PUNP4","Purine metabolism","2-deoxy-D-ribose-1-phosphate[c] + guanine[c] <=> deoxyguanosine[c] + Pi[c]"
"209","MAR04611",0,"r0470","Purine metabolism","ATP[c] + thioredoxin[c] => dATP[c] + H2O[c] + oxidized thioredoxin[c]"
"210","MAR04612",2.70910480835991,"RNDR1","Purine metabolism","ADP[c] + thioredoxin[c] => dADP[c] + H2O[c] + oxidized thioredoxin[c]"
"211","MAR04614",0.00256741780903868,"r0472","Purine metabolism","GTP[c] + thioredoxin[c] => dGTP[c] + H2O[c] + oxidized thioredoxin[c]"
"212","MAR04615",0.51657037530179,"RNDR2","Purine metabolism","GDP[c] + thioredoxin[c] => dGDP[c] + H2O[c] + oxidized thioredoxin[c]"
"213","MAR04617",0.000413397782811316,"r0474","Purine metabolism","CTP[c] + thioredoxin[c] => dCTP[c] + H2O[c] + oxidized thioredoxin[c]"
"214","MAR04618",0.00130546668256205,"r0475","Purine metabolism","thioredoxin[c] + UTP[c] => dUTP[c] + H2O[c] + oxidized thioredoxin[c]"
"215","MAR04619",0.000456913338896717,"RNDR3","Purine metabolism","CDP[c] + thioredoxin[c] => dCDP[c] + H2O[c] + oxidized thioredoxin[c]"
"216","MAR04621",0,"RNDR4","Purine metabolism","thioredoxin[c] + UDP[c] => dUDP[c] + H2O[c] + oxidized thioredoxin[c]"
"217","MAR04632",0,"NTD6","Purine metabolism","dAMP[c] + H2O[c] => deoxyadenosine[c] + Pi[c]"
"218","MAR04646",0,"r0502","Purine metabolism","H2O[c] + NAD+[c] + xanthine[c] => H+[c] + NADH[c] + urate[c]"
"219","MAR04648",0,"XANDp","Purine metabolism","H2O[p] + NAD+[p] + xanthine[p] => H+[p] + NADH[p] + urate[p]"
"220","MAR04649",0,"r0504","Purine metabolism","H2O[c] + O2[c] + xanthine[c] => H2O2[c] + urate[c]"
"221","MAR04650",0,"XAOx","Purine metabolism","H2O[p] + O2[p] + xanthine[p] => H2O2[p] + urate[p]"
"222","MAR04651",0.518267481989121,"PUNP3","Purine metabolism","guanosine[c] + Pi[c] <=> guanine[c] + ribose-1-phosphate[c]"
"223","MAR04663",0,"PUNP7","Purine metabolism","Pi[c] + xanthosine[c] <=> ribose-1-phosphate[c] + xanthine[c]"
"224","MAR04664",0,"HMR_4664","Purine metabolism","PRPP[c] + xanthine[c] => PPi[c] + xanthosine-5-phosphate[c]"
"225","MAR04694",0,"DADA","Purine metabolism","deoxyadenosine[c] + H2O[c] => deoxyinosine[c] + NH3[c]"
"226","MAR04695",0,"PUNP2","Purine metabolism","2-deoxy-D-ribose-1-phosphate[c] + adenine[c] <=> deoxyadenosine[c] + Pi[c]"
"227","MAR04705",0,"NTD10","Purine metabolism","H2O[c] + xanthosine-5-phosphate[c] => Pi[c] + xanthosine[c]"
"228","MAR04709",0,"PUNP6","Purine metabolism","2-deoxy-D-ribose-1-phosphate[c] + hypoxanthine[c] <=> deoxyinosine[c] + Pi[c]"
"229","MAR04799",0,"PRAGSr","Purine metabolism","5-phosphoribosylamine[c] + ATP[c] + glycine[c] => ADP[c] + GAR[c] + H+[c] + Pi[c]"
"230","MAR04802",0,"r0666","Purine metabolism","5-phosphoribosylformylglycinamidine[c] + ATP[c] => ADP[c] + AIR[c] + 2 H+[c] + Pi[c]"
"231","MAR04804",0,"AIRCr","Purine metabolism","5-phosphoribosyl-4-carboxy-5-aminoimidazole[c] + H+[c] <=> AIR[c] + CO2[c]"
"232","MAR04808",0,"PRFGS","Purine metabolism","ATP[c] + glutamine[c] + H2O[c] + N-formyl-GAR[c] => 5-phosphoribosylformylglycinamidine[c] + ADP[c] + glutamate[c] + H+[c] + Pi[c]"
"233","MAR04810",0,"PRASCS","Purine metabolism","5-phosphoribosyl-4-carboxy-5-aminoimidazole[c] + aspartate[c] + ATP[c] => ADP[c] + H+[c] + Pi[c] + SAICAR[c]"
"234","MAR04812",0,"ADSL2","Purine metabolism","AICAR[c] + fumarate[c] <=> SAICAR[c]"
"235","MAR04814",0,"AICART","Purine metabolism","10-formyl-THF[c] + AICAR[c] <=> FAICAR[c] + THF[c]"
"236","MAR05301",0,"HMR_5301","Purine metabolism","GTP[c] + uridine[c] => GDP[c] + H+[c] + UMP[c]"
"237","MAR05353",0,"DGK1","Purine metabolism","ADP[c] + dGDP[c] <=> ATP[c] + dGMP[c]"
"238","MAR06602",0,"RE2888C","Purine metabolism","H2O2[c] + urate[c] <=> alloxan[c] + 2 H+[c] + urea[c]"
"239","MAR06603",0,"RE2888E","Purine metabolism","H2O2[s] + urate[s] <=> alloxan[s] + 2 H+[s] + urea[s]"
"240","MAR07144",0.0125759957086764,"ADPRDP","Purine metabolism","ADP-ribose[c] + H2O[c] => AMP[c] + 2 H+[c] + ribose-5-phosphate[c]"
"241","MAR08755",0,"XAO2x","Purine metabolism","H2O[p] + hypoxanthine[p] + O2[p] => H2O2[p] + xanthine[p]"
"242","MAR04016",0,"NDPK1","Purine metabolism","ADP[c] + GTP[c] <=> ATP[c] + GDP[c]"
"243","MAR04018",0,"NDPK1m","Purine metabolism","ADP[m] + GTP[m] <=> ATP[m] + GDP[m]"
"244","MAR04044",0,"NDPK8","Purine metabolism","ADP[c] + dATP[c] <=> ATP[c] + dADP[c]"
"245","MAR04291",0,"NDPK9","Purine metabolism","ADP[c] + ITP[c] <=> ATP[c] + IDP[c]"
"246","MAR04420",0,"NDPK8m","Purine metabolism","ADP[m] + dATP[m] => ATP[m] + dADP[m]"
"247","MAR04570",0,"NDPK5","Purine metabolism","ADP[c] + dGTP[c] <=> ATP[c] + dGDP[c]"
"248","MAR04572",0,"NDPK5m","Purine metabolism","ADP[m] + dGTP[m] => ATP[m] + dGDP[m]"
"249","MAR04006",0,"NDPK2","Pyrimidine metabolism","ADP[c] + UTP[c] <=> ATP[c] + UDP[c]"
"250","MAR04028",0,"NDPK3","Pyrimidine metabolism","ADP[c] + CTP[c] <=> ATP[c] + CDP[c]"
"251","MAR04030",-0.00435155560854017,"NDPK3m","Pyrimidine metabolism","ADP[m] + CTP[m] <=> ATP[m] + CDP[m]"
"252","MAR04670",0,"NDPK7","Pyrimidine metabolism","ADP[c] + dCTP[c] <=> ATP[c] + dCDP[c]"
"253","MAR04673",0,"NDPK6","Pyrimidine metabolism","ADP[c] + dUTP[c] <=> ATP[c] + dUDP[c]"
"254","MAR04675",0,"NDPK6m","Pyrimidine metabolism","ATP[m] + dUDP[m] => ADP[m] + dUTP[m]"
"255","MAR06614",0,"RE0453C","Pyrimidine metabolism","dADP[c] + dTTP[c] <=> dATP[c] + dTDP[c]"
"256","MAR06615",0,"RE0453M","Pyrimidine metabolism","dADP[m] + dTTP[m] <=> dATP[m] + dTDP[m]"
"257","MAR06616",0,"RE0453N","Pyrimidine metabolism","dADP[n] + dTTP[n] <=> dATP[n] + dTDP[n]"
"258","MAR04635",0.651322317002093,"NDPK4","Pyrimidine metabolism","ADP[c] + dTTP[c] <=> ATP[c] + dTDP[c]"
"259","MAR03931",3.23041837927501,"TRDR","Pyrimidine metabolism","H+[c] + NADPH[c] + oxidized thioredoxin[c] => NADP+[c] + thioredoxin[c]"
"260","MAR03970",0,"NTD2","Pyrimidine metabolism","H2O[c] + UMP[c] => Pi[c] + uridine[c]"
"261","MAR04008",0,"UMPK","Pyrimidine metabolism","ADP[c] + UDP[c] <=> ATP[c] + UMP[c]"
"262","MAR04032",0,"CTPS1","Pyrimidine metabolism","ATP[c] + NH3[c] + UTP[c] => ADP[c] + CTP[c] + H+[c] + Pi[c]"
"263","MAR04034",0.00169710668733065,"CBPS","Pyrimidine metabolism","2 ATP[c] + glutamine[c] + H2O[c] + HCO3-[c] => 2 ADP[c] + carbamoyl-phosphate[c] + glutamate[c] + 2 H+[c] + Pi[c]"
"264","MAR04036",0.00169710668733065,"OMPDC","Pyrimidine metabolism","H+[c] + orotidine-5-phosphate[c] => CO2[c] + UMP[c]"
"265","MAR04050",-0.00169710668733065,"ASPCTr","Pyrimidine metabolism","H+[c] + N-carbamoyl-L-aspartate[c] + Pi[c] <=> aspartate[c] + carbamoyl-phosphate[c]"
"266","MAR04056",0,"NTD5","Pyrimidine metabolism","dTMP[c] + H2O[c] => Pi[c] + thymidine[c]"
"267","MAR04059",0,"NDP7er","Pyrimidine metabolism","H2O[r] + UDP[r] => H+[r] + Pi[r] + UMP[r]"
"268","MAR04060",0,"NDP7ex","Pyrimidine metabolism","H2O[s] + UDP[s] => H+[s] + Pi[s] + UMP[s]"
"269","MAR04127",0,"UDPGP","Pyrimidine metabolism","H2O[c] + UDP-glucose[c] => glucose-1-phosphate[c] + 2 H+[c] + UMP[c]"
"270","MAR04177",0,"NTD4","Pyrimidine metabolism","CMP[c] + H2O[c] => cytidine[c] + Pi[c]"
"271","MAR04179",0,"NTD4e","Pyrimidine metabolism","CMP[s] + H2O[s] => cytidine[s] + Pi[s]"
"272","MAR04182",0.000217577780427008,"HMR_4182","Pyrimidine metabolism","cytidine[c] + GTP[c] => CMP[c] + GDP[c] + H+[c]"
"273","MAR04183",0,"r0139","Pyrimidine metabolism","CDP[s] + H2O[s] => CMP[s] + H+[s] + Pi[s]"
"274","MAR04192",0,"r0149","Pyrimidine metabolism","CTP[s] + H2O[s] => CDP[s] + H+[s] + Pi[s]"
"275","MAR04194",0,"CTPS2","Pyrimidine metabolism","ATP[c] + glutamine[c] + H2O[c] + UTP[c] => ADP[c] + CTP[c] + glutamate[c] + 2 H+[c] + Pi[c]"
"276","MAR04210",0.502142516036706,"r0165","Pyrimidine metabolism","H+[c] + PEP[c] + UDP[c] => pyruvate[c] + UTP[c]"
"277","MAR04211",0,"r0166","Pyrimidine metabolism","H2O[s] + UTP[s] => H+[s] + PPi[s] + UMP[s]"
"278","MAR04343",0,"HMR_4343","Pyrimidine metabolism","PRPP[c] + uracil[c] => PPi[c] + UMP[c]"
"279","MAR04346",0,"DHPM1","Pyrimidine metabolism","5,6-Dihydrouracil[c] + H2O[c] => 3-ureidopropionate[c] + H+[c]"
"280","MAR04484",0,"NTD5m","Pyrimidine metabolism","dTMP[m] + H2O[m] => Pi[m] + thymidine[m]"
"281","MAR04485",0,"TMDPP","Pyrimidine metabolism","2-deoxy-D-ribose-1-phosphate[c] + thymine[c] <=> Pi[c] + thymidine[c]"
"282","MAR04510",0.000456913338896717,"NTD3","Pyrimidine metabolism","dCMP[c] + H2O[c] => deoxycytidine[c] + Pi[c]"
"283","MAR04512",0.000456913338896717,"CYTK2","Pyrimidine metabolism","ADP[c] + dCDP[c] <=> ATP[c] + dCMP[c]"
"284","MAR04577",-0.00169710668733065,"ORPT","Pyrimidine metabolism","orotidine-5-phosphate[c] + PPi[c] <=> orotate[c] + PRPP[c]"
"285","MAR04579",0,"PYNP2r","Pyrimidine metabolism","Pi[c] + uridine[c] <=> ribose-1-phosphate[c] + uracil[c]"
"286","MAR04608",-0.00169710668733065,"DHORTS","Pyrimidine metabolism","(S)-dihydroorotate[c] + H2O[c] <=> H+[c] + N-carbamoyl-L-aspartate[c]"
"287","MAR04575",0.00169710668733065,"DHORD9","Pyrimidine metabolism","(S)-dihydroorotate[c] + ubiquinone[m] <=> orotate[c] + ubiquinol[m]"
"288","MAR04637",0.519137793110829,"DTMPK","Pyrimidine metabolism","ADP[c] + dTDP[c] <=> ATP[c] + dTMP[c]"
"289","MAR04642",0,"NTD1","Pyrimidine metabolism","dUMP[c] + H2O[c] => deoxyuridine[c] + Pi[c]"
"290","MAR04643",0,"DUTPDPm","Pyrimidine metabolism","dUTP[m] + H2O[m] => dUMP[m] + H+[m] + PPi[m]"
"291","MAR04644",0.00130546668256205,"TMDS","Pyrimidine metabolism","5,10-methylene-THF[c] + dUMP[c] <=> dihydrofolate[c] + dTMP[c]"
"292","MAR04676",0.00130546668256205,"r0531","Pyrimidine metabolism","cytidine[c] + dUTP[c] => CMP[c] + dUDP[c] + H+[c]"
"293","MAR05299",0,"URIK1","Pyrimidine metabolism","ATP[c] + uridine[c] => ADP[c] + H+[c] + UMP[c]"
"294","MAR05352",0,"r1156","Pyrimidine metabolism","dUTP[c] + uridine[c] => dUDP[c] + H+[c] + UMP[c]"
"295","MAR06612",-0.520443259793391,"RE0452M","Pyrimidine metabolism","dADP[m] + dTDP[m] <=> dATP[m] + dTMP[m]"
"296","MAR06621",0,"","Pyrimidine metabolism","dUTP[m] + H2O[m] + oxidized thioredoxin[m] <=> thioredoxin[m] + UTP[m]"
"297","MAR06622",0,"RE0456N","Pyrimidine metabolism","thioredoxin[n] + UTP[n] => dUTP[n] + H2O[n] + oxidized thioredoxin[n]"
"298","MAR06624",0,"RE1530M","Pyrimidine metabolism","deoxyuridine[m] + dGTP[m] => dGDP[m] + dUMP[m] + H+[m]"
"299","MAR06627",0.652627783684655,"RE2954C","Pyrimidine metabolism","dTDP[c] + H+[c] + PEP[c] <=> dTTP[c] + pyruvate[c]"
"300","MAR08072",0,"2DR1PP","Pyrimidine metabolism","2-deoxy-D-ribose-1-phosphate[c] + H2O[c] => deoxyribose[c] + Pi[c]"
"301","MAR03966",0,"HMR_3966","Nucleotide metabolism","ATP[m] + H2O[m] => AMP[m] + H+[m] + PPi[m]"
"302","MAR03967",0,"CYTK3","Nucleotide metabolism","CDP[c] + GDP[c] <=> CMP[c] + GTP[c]"
"303","MAR03968",0.00130546668256205,"URIDK3","Nucleotide metabolism","ADP[c] + dUDP[c] <=> ATP[c] + dUMP[c]"
"304","MAR03999",0,"ATPH2e","Nucleotide metabolism","ADP[s] + H2O[s] => AMP[s] + H+[s] + Pi[s]"
"305","MAR04024",0,"CYTK1","Nucleotide metabolism","ADP[c] + CDP[c] <=> ATP[c] + CMP[c]"
"306","MAR04026",-0.00435155560854017,"CYTK1m","Nucleotide metabolism","ADP[m] + CDP[m] <=> ATP[m] + CMP[m]"
"307","MAR04061",0,"NDP8ex","Nucleotide metabolism","H2O[s] + UTP[s] => H+[s] + Pi[s] + UDP[s]"
"308","MAR04083",0,"ADNK1m","Nucleotide metabolism","adenosine[m] + ATP[m] => ADP[m] + AMP[m] + H+[m]"
"309","MAR04136",0,"NTP3e","Nucleotide metabolism","GTP[s] + H2O[s] => GDP[s] + H+[s] + Pi[s]"
"310","MAR04180",0,"CYTDK1","Nucleotide metabolism","ATP[c] + cytidine[c] => ADP[c] + CMP[c] + H+[c]"
"311","MAR04185",0,"SADT","Nucleotide metabolism","ATP[c] + H+[c] + sulfate[c] => adenylyl sulfate[c] + PPi[c]"
"312","MAR04186",0,"ADSK","Nucleotide metabolism","adenylyl sulfate[c] + ATP[c] => ADP[c] + H+[c] + PAPS[c]"
"313","MAR04342",0,"NDP10ex","Nucleotide metabolism","H2O[s] + IDP[s] => H+[s] + IMP[s] + Pi[s]"
"314","MAR04344",0,"r0236","Nucleotide metabolism","5,6-Dihydrouracil[c] + NAD+[c] <=> H+[c] + NADH[c] + uracil[c]"
"315","MAR04483",0,"TMDK1m","Nucleotide metabolism","ATP[m] + thymidine[m] => ADP[m] + dTMP[m] + H+[m]"
"316","MAR04516",0,"NDP6","Nucleotide metabolism","dCDP[c] + H2O[c] => dCMP[c] + H+[c] + Pi[c]"
"317","MAR04601",0,"DGNSKm","Nucleotide metabolism","ATP[m] + deoxyguanosine[m] => ADP[m] + dGMP[m] + H+[m]"
"318","MAR04633",0,"DADNK","Nucleotide metabolism","ATP[c] + deoxyadenosine[c] => ADP[c] + dAMP[c] + H+[c]"
"319","MAR04640",0,"URIDK2m","Nucleotide metabolism","ATP[m] + dUMP[m] => ADP[m] + dUDP[m]"
"320","MAR04680",0,"DURIPP","Nucleotide metabolism","2-deoxy-D-ribose-1-phosphate[c] + uracil[c] <=> deoxyuridine[c] + Pi[c]"
"321","MAR04806",0,"GARFT","Nucleotide metabolism","10-formyl-THF[c] + GAR[c] => H+[c] + N-formyl-GAR[c] + THF[c]"
"322","MAR06625",0,"DURIK1m","Nucleotide metabolism","ATP[m] + deoxyuridine[m] => ADP[m] + dUMP[m] + H+[m]"
"323","MAR06626",0,"NTD1m","Nucleotide metabolism","dUMP[m] + H2O[m] => deoxyuridine[m] + Pi[m]"
"324","MAR07160",0.00435155560854017,"HMR_7160","Nucleotide metabolism","0.3 dATP[c] + 0.2 dCTP[c] + 0.2 dGTP[c] + 0.3 dTTP[c] => DNA[c] + PPi[c]"
"325","MAR07161",0,"HMR_7161","Nucleotide metabolism","0.18 ATP[c] + 0.3 CTP[c] + 0.34 GTP[c] + 0.18 UTP[c] => PPi[c] + RNA[c]"
"326","MAR07162",0.00217577780427008,"HMR_7162","Nucleotide metabolism","0.18 ADP[c] + 0.3 CDP[c] + 0.34 GDP[c] + 0.18 UDP[c] => Pi[c] + RNA[c]"
"327","MAR07163",0,"HMR_7163","Nucleotide metabolism","DNA[c] + H2O[c] => 0.3 dAMP[c] + 0.2 dCMP[c] + 0.2 dGMP[c] + 0.3 dTMP[c] + H+[c]"
"328","MAR07164",0,"HMR_7164","Nucleotide metabolism","H2O[c] + RNA[c] => 0.18 AMP[c] + 0.3 CMP[c] + 0.34 GMP[c] + H+[c] + 0.18 UMP[c]"
"329","MAR07713",0,"NTD7l","Nucleotide metabolism","AMP[l] + H2O[l] => adenosine[l] + Pi[l]"
"330","MAR07716",0,"NTD2l","Nucleotide metabolism","H2O[l] + UMP[l] => Pi[l] + uridine[l]"
"331","MAR07717",0,"NTD2m","Nucleotide metabolism","H2O[m] + UMP[m] => Pi[m] + uridine[m]"
"332","MAR07721",0,"NTD4l","Nucleotide metabolism","CMP[l] + H2O[l] => cytidine[l] + Pi[l]"
"333","MAR07725",0,"NTD5l","Nucleotide metabolism","dTMP[l] + H2O[l] => Pi[l] + thymidine[l]"
"334","MAR07728",0,"NTD9l","Nucleotide metabolism","GMP[l] + H2O[l] => guanosine[l] + Pi[l]"
"335","MAR07801",0,"ADK3m","Nucleotide metabolism","ADP[m] + GDP[m] <=> AMP[m] + GTP[m]"
"336","MAR07863",0,"UMPK2","Nucleotide metabolism","CDP[c] + UDP[c] <=> CTP[c] + UMP[c]"
"337","MAR07864",0,"UMPK2n","Nucleotide metabolism","CDP[n] + UDP[n] <=> CTP[n] + UMP[n]"
"338","MAR07865",0,"UMPK3","Nucleotide metabolism","2 UDP[c] <=> UMP[c] + UTP[c]"
"339","MAR07866",0,"UMPK3n","Nucleotide metabolism","2 UDP[n] <=> UMP[n] + UTP[n]"
"340","MAR07867",0,"UMPK4","Nucleotide metabolism","GDP[c] + UDP[c] <=> GTP[c] + UMP[c]"
"341","MAR07868",0,"UMPK4n","Nucleotide metabolism","GDP[n] + UDP[n] <=> GTP[n] + UMP[n]"
"342","MAR07869",0,"UMPK5","Nucleotide metabolism","dADP[c] + UDP[c] <=> dATP[c] + UMP[c]"
"343","MAR07870",0,"UMPK5n","Nucleotide metabolism","dADP[n] + UDP[n] <=> dATP[n] + UMP[n]"
"344","MAR07871",0,"UMPK6","Nucleotide metabolism","dCDP[c] + UDP[c] <=> dCTP[c] + UMP[c]"
"345","MAR07872",0,"UMPK6n","Nucleotide metabolism","dCDP[n] + UDP[n] <=> dCTP[n] + UMP[n]"
"346","MAR07873",-0.00169710668733065,"UMPK7","Nucleotide metabolism","dGDP[c] + UDP[c] <=> dGTP[c] + UMP[c]"
"347","MAR07874",0,"UMPK7n","Nucleotide metabolism","dGDP[n] + UDP[n] <=> dGTP[n] + UMP[n]"
"348","MAR07875",0,"UMPKm","Nucleotide metabolism","ADP[m] + UDP[m] <=> ATP[m] + UMP[m]"
"349","MAR07876",0,"UMPKn","Nucleotide metabolism","ADP[n] + UDP[n] <=> ATP[n] + UMP[n]"
"350","MAR07878",0,"NDPK10","Nucleotide metabolism","ADP[c] + dITP[c] <=> ATP[c] + dIDP[c]"
"351","MAR07879",0,"NTPP10","Nucleotide metabolism","dITP[c] + H2O[c] => dIMP[c] + H+[c] + PPi[c]"
"352","MAR07880",0,"NTD12","Nucleotide metabolism","dIMP[c] + H2O[c] => deoxyinosine[c] + Pi[c]"
"353","MAR07881",0,"NDPK10n","Nucleotide metabolism","ADP[n] + dITP[n] <=> ATP[n] + dIDP[n]"
"354","MAR07882",0,"NDPK1n","Nucleotide metabolism","ADP[n] + GTP[n] <=> ATP[n] + GDP[n]"
"355","MAR07883",0,"NDPK2m","Nucleotide metabolism","ADP[m] + UTP[m] <=> ATP[m] + UDP[m]"
"356","MAR07884",0,"NDPK2n","Nucleotide metabolism","ADP[n] + UTP[n] <=> ATP[n] + UDP[n]"
"357","MAR07885",0,"NDPK3n","Nucleotide metabolism","ADP[n] + CTP[n] <=> ATP[n] + CDP[n]"
"358","MAR07886",0,"NDPK4m","Nucleotide metabolism","ADP[m] + dTTP[m] <=> ATP[m] + dTDP[m]"
"359","MAR07887",0,"NDPK4n","Nucleotide metabolism","ADP[n] + dTTP[n] <=> ATP[n] + dTDP[n]"
"360","MAR07888",0,"NDPK5n","Nucleotide metabolism","ADP[n] + dGTP[n] <=> ATP[n] + dGDP[n]"
"361","MAR07889",0,"NDPK6n","Nucleotide metabolism","ADP[n] + dUTP[n] <=> ATP[n] + dUDP[n]"
"362","MAR07890",0,"NDPK7m","Nucleotide metabolism","ADP[m] + dCTP[m] <=> ATP[m] + dCDP[m]"
"363","MAR07891",-0.000456913338896717,"NDPK7n","Nucleotide metabolism","ADP[n] + dCTP[n] <=> ATP[n] + dCDP[n]"
"364","MAR07892",0,"NDPK8n","Nucleotide metabolism","ADP[n] + dATP[n] <=> ATP[n] + dADP[n]"
"365","MAR07893",0,"NDPK9n","Nucleotide metabolism","ADP[n] + ITP[n] <=> ATP[n] + IDP[n]"
"366","MAR08083",0,"PDE4n","Nucleotide metabolism","cGMP[n] + H2O[n] => GMP[n] + H+[n]"
"367","MAR08085",0,"PDE4g","Nucleotide metabolism","cGMP[g] + H2O[g] => GMP[g] + H+[g]"
"368","MAR08087",0,"PDE1g","Nucleotide metabolism","cAMP[g] + H2O[g] => AMP[g] + H+[g]"
"369","MAR08443",0,"ADPGLC","Nucleotide metabolism","ADP-glucose[c] + H2O[c] => AMP[c] + glucose-1-phosphate[c] + 2 H+[c]"
"370","MAR08444",0,"ADPMAN","Nucleotide metabolism","ADP-mannose[c] + H2O[c] => AMP[c] + 2 H+[c] + mannose-1-phosphate[c]"
"371","MAR08445",0,"CYTDK2m","Nucleotide metabolism","ATP[m] + cytidine[m] => ADP[m] + CMP[m] + H+[m]"
"372","MAR08448",0,"CYTK10","Nucleotide metabolism","CDP[c] + dGDP[c] <=> CMP[c] + dGTP[c]"
"373","MAR08449",0,"CYTK10n","Nucleotide metabolism","CDP[n] + dGDP[n] <=> CMP[n] + dGTP[n]"
"374","MAR08450",0,"CYTK11","Nucleotide metabolism","dCDP[c] + dGDP[c] <=> dCMP[c] + dGTP[c]"
"375","MAR08451",0,"CYTK11n","Nucleotide metabolism","dCDP[n] + dGDP[n] <=> dCMP[n] + dGTP[n]"
"376","MAR08452",0,"CYTK12","Nucleotide metabolism","2 dCDP[c] <=> dCMP[c] + dCTP[c]"
"377","MAR08453",0,"CYTK12n","Nucleotide metabolism","2 dCDP[n] <=> dCMP[n] + dCTP[n]"
"378","MAR08454",0,"CYTK13","Nucleotide metabolism","dADP[c] + dCDP[c] <=> dATP[c] + dCMP[c]"
"379","MAR08455",0,"CYTK13n","Nucleotide metabolism","dADP[n] + dCDP[n] <=> dATP[n] + dCMP[n]"
"380","MAR08456",0,"CYTK14","Nucleotide metabolism","dCDP[c] + UDP[c] <=> dCMP[c] + UTP[c]"
"381","MAR08457",0,"CYTK14n","Nucleotide metabolism","dCDP[n] + UDP[n] <=> dCMP[n] + UTP[n]"
"382","MAR08458",0,"CYTK1n","Nucleotide metabolism","ADP[n] + CDP[n] <=> ATP[n] + CMP[n]"
"383","MAR08459",-0.000456913338896717,"CYTK2n","Nucleotide metabolism","ADP[n] + dCDP[n] <=> ATP[n] + dCMP[n]"
"384","MAR08460",0,"CYTK3n","Nucleotide metabolism","CDP[n] + dCDP[n] <=> CTP[n] + dCMP[n]"
"385","MAR08462",0,"CYTK4n","Nucleotide metabolism","dCDP[n] + GDP[n] <=> dCMP[n] + GTP[n]"
"386","MAR08463",0,"CYTK5","Nucleotide metabolism","CDP[c] + dCDP[c] <=> CTP[c] + dCMP[c]"
"387","MAR08464",0,"CYTK5n","Nucleotide metabolism","CDP[n] + GDP[n] <=> CMP[n] + GTP[n]"
"388","MAR08465",0,"CYTK6","Nucleotide metabolism","2 CDP[c] <=> CMP[c] + CTP[c]"
"389","MAR08466",0,"CYTK6n","Nucleotide metabolism","2 CDP[n] <=> CMP[n] + CTP[n]"
"390","MAR08467",0,"CYTK7","Nucleotide metabolism","CDP[c] + UDP[c] <=> CMP[c] + UTP[c]"
"391","MAR08468",0,"CYTK7n","Nucleotide metabolism","CDP[n] + UDP[n] <=> CMP[n] + UTP[n]"
"392","MAR08469",-0.00391641773612163,"CYTK8","Nucleotide metabolism","CDP[c] + dADP[c] <=> CMP[c] + dATP[c]"
